id,title,content,date_str,year_abs,jd,am_day,source,language,category,url,data_hash
846,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2022-06-01,2022,2459731.5,721567.5,wikipedia_fr,fr,événement,https://fr.wikipedia.org/wiki/2022,70f9a842ad4372425ab5c1dd8fbdd101
1672,Earthquake M6.4 - west of Macquarie Island,Magnitude 6.4 earthquake at west of Macquarie Island. Depth: Nonekm,2022-06-04,2022,2459734.5,721570.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hexr,4fda96e85d44e2a481ff04d7d39f86c6
1673,"Earthquake M6.3 - 129 km NW of Neiafu, Tonga","Magnitude 6.3 earthquake at 129 km NW of Neiafu, Tonga. Depth: Nonekm",2022-06-04,2022,2459734.5,721570.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hexp,1441433c856bfdb98a8e4467e6d4285a
1671,"Earthquake M6.3 - Rat Islands, Aleutian Islands, Alaska","Magnitude 6.3 earthquake at Rat Islands, Aleutian Islands, Alaska. Depth: Nonekm",2022-06-05,2022,2459735.5,721571.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hf1u,e5f393765f57ef0e331d70d152135e15
1670,"Earthquake M6.5 - 107 km SSW of Tarauacá, Brazil","Magnitude 6.5 earthquake at 107 km SSW of Tarauacá, Brazil. Depth: Nonekm",2022-06-08,2022,2459738.5,721574.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hfrj,4aa757f1707419fc4da1f24e6355c6b9
1068,"Global apocalypse at the turn of the first Millennium AD? Climate
  fluctuations, astronomic phenomena and socio-political turbulences in 10th
  and 11th century Byzantium and Japan in comparative perspective","Around the turn of the first Millennium AD, both in Christian polities such
as the Byzantine Empire as well as in Buddhist communities such as in Heian
Japan, expectations of an end of times emerged. Although based on different
religious and independent chronological interpretations, they gained attraction
at the same time due to the parallel observation and interpretation of the same
astronomical phenomena (such as sightings of Halley's Comet in 989 AD) or of
simultaneous climate anomalies, which can partly be connected with the Oort
Solar Minimum of the 11th century. This paper explores and compares the
interplay between natural phenomena, political and religious unrest and
apocalyptic interpretations on the basis of historical and natural scientific
evidence.",2022-06-21,2022,2459751.5,721587.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2206.10109v1,47a74af7b4cfe18b33ba43f08de36723
1669,"Earthquake M6 - 55 km SW of Kh?st, Afghanistan","Magnitude 6 earthquake at 55 km SW of Kh?st, Afghanistan. Depth: Nonekm",2022-06-21,2022,2459751.5,721587.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us7000hj3u,d677c009eb219abbb5c01d8298cc5123
1668,"Earthquake M6 - 49 km NNE of Namuac, Philippines","Magnitude 6 earthquake at 49 km NNE of Namuac, Philippines. Depth: Nonekm",2022-06-30,2022,2459760.5,721596.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000hywe,bd21a3214f0a0e4bcdbf6f3a62ad7049
45,"RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.","RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.gadget.darkmode-overrides"":""ready"",""ext.gadget.small-references"":""ready"",""ext.gadget.citation-access-info"":""ready"",""ext.gadget.sprawdz-problemy-szablony"":""ready"",""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""ext.wikimediamessages.styles"":""ready"",""skins.vector.search.codex.styles"":""ready"",""skins.vector.styles"":""ready"",""skins.vector.icons"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.flaggedRevs.basic"":""ready"",""mediawiki.codex.messagebox.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready"",""ext.wikimediaBadges"":""ready""};RLPAGEMODULES=[""ext.xLab"",""ext.cite.ux-enhancements"",""ext.scribunto.logs"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.js"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.flaggedRevs.advanced"",""ext.gadget.ll-script-loader"",""ext.gadget.veKeepParameters"",""ext.gadget.szablon-galeria"",""ext.gadget.NavFrame"",""ext.gadget.citoid-overrides"",""ext.gadget.maps"",""ext.gadget.padlock-indicators"",""ext.gadget.interwiki-langlist"",""ext.gadget.edit-summaries"",""ext.gadget.edit-first-section"",""ext.gadget.wikibugs"",""ext.gadget.map-toggler"",""ext.gadget.narrowFootnoteColumns"",""ext.gadget.ally-enhance"",""ext.gadget.WDsearch"",""ext.urlShortener.toolbar"",""ext.centralauth.centralautologin"",""ext.popups"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.echo.centralauth"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.uls.interface"",""ext.cx.eventlogging.campaigns"",""ext.cx.uls.quick.actions"",""wikibase.client.vector-2022"",""ext.checkUser.clientHints"",""ext.growthExperiments.SuggestedEditSession""];</script>",2022-07-01,2022,2459761.5,721597.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,a2359598edd772f6352e859dc7a9a08d
46,8.51%  113.098      1 Szablon:Szablon_nawigacyjny,8.51%  113.098      1 Szablon:Szablon_nawigacyjny,2022-07-01,2022,2459761.5,721597.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,00390cf8ac8480b69f0661cfcb356e06
47,5.70%   75.737      1 Szablon:Miesiąc,5.70%   75.737      1 Szablon:Miesiąc,2022-07-01,2022,2459761.5,721597.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,b8e4970a531381f12cbc3f1b9c56f7fd
48,5.12%   68.044      1 Szablon:Kalendarz,5.12%   68.044      1 Szablon:Kalendarz,2022-07-01,2022,2459761.5,721597.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,edb8c23e8e6d13abf86eb840dbbf07ff
49,1.47%   19.495     31 Szablon:Kalendarz/link,1.47%   19.495     31 Szablon:Kalendarz/link,2022-07-01,2022,2459761.5,721597.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,1c207c9692245eec18fa2c83ce862835
50,0.90%   11.980     43 Szablon:DAYOFWEEK,0.90%   11.980     43 Szablon:DAYOFWEEK,2022-07-01,2022,2459761.5,721597.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,cff547cd8ca8ba3893405d24fb5b652f
51,"Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki","Zobacz szczegółowe informacje o <a class=""external text"" href=""https://foundation.wikimedia.org/wiki/Policy:Terms_of_Use/pl"">warunkach korzystania</a>.</li>",2022-07-01,2022,2459761.5,721597.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,41aa2de26f335648b5445b72ee981074
429,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,1ee37af0cafe4add710e3599c31eb102
430,"class=""vector-toc-list-item vector-toc-level-2"">","class=""vector-toc-list-item vector-toc-level-2"">",2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,68afa575b1782c3b744bdcd990a485b6
431,"Millennium</th></tr><tr><td class=""sidebar-content hlist"">","Millennium</th></tr><tr><td class=""sidebar-content hlist"">",2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,9ae25217546f68bb7ddc6f27d4084886
432,"Centuries</th></tr><tr><td class=""sidebar-content hlist"">","Centuries</th></tr><tr><td class=""sidebar-content hlist"">",2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,86e405073a0815006d08cd29a9afe362
433,5.14%  115.653      1 Template:Year_article_header,5.14%  115.653      1 Template:Year_article_header,2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,5d2a7f3c299c14db9d024d3f29290087
434,5.08%  114.497      1 Template:Events_by_month_links/box,5.08%  114.497      1 Template:Events_by_month_links/box,2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,372f5026bd4ac971f4bbd4a345a752cd
435,4.99%  112.451      1 Template:Navbox,4.99%  112.451      1 Template:Navbox,2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,485290ab2fab507e7090e0350e0aca5b
436,4.50%  101.256      1 Template:Sidebar,4.50%  101.256      1 Template:Sidebar,2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,ef297031ade8d8660bb0e82a3e4edbfd
437,"additional terms may apply. By using this site, you agree to the <a href=""https://foundation.wikimed","additional terms may apply. By using this site, you agree to the <a href=""https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Terms_of_Use"" class=""extiw"" title=""foundation:Special:MyLanguage/Policy:Terms of Use"">Terms of Use</a> and <a href=""https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Privacy_policy"" class=""extiw"" title=""foundation:Special:MyLanguage/Policy:Privacy policy"">Privacy Policy</a>. Wikipedia® is a registered trademark of the <a rel=""nofollow"" class=""external text"" href=""https://wikimediafoundation.org/"">Wikimedia Foundation, Inc.</a>, a non-profit organization.</li>",2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,events,https://en.wikipedia.org/wiki/2022,2c2b57b5daa36664a0f6c32d962a2a40
438,"Decades</th></tr><tr><td class=""sidebar-content hlist"">","Decades</th></tr><tr><td class=""sidebar-content hlist"">",2022-07-01,2022,2459761.5,721597.5,wikipedia_en,en,death,https://en.wikipedia.org/wiki/2022,5c3633dec996f8a98c6eb763f683a8be
705,"| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040","| <a href=""/wiki/2030er"" title=""2030er"">2030er</a>&#160;| <a href=""/wiki/2040er"" title=""2040er"">2040er</a><br />",2022-07-01,2022,2459761.5,721597.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2022,6431f430b93f05ce6f28a4b7820667f2
706,"| <a href=""/wiki/2023"" title=""2023"">2023</a>&#160;| <a href=""/wiki/2024"" title=""2024"">2024</a>&#160;","| <a href=""/wiki/2023"" title=""2023"">2023</a>&#160;| <a href=""/wiki/2024"" title=""2024"">2024</a>&#160;| <a href=""/wiki/2025"" title=""2025"">2025</a>&#160;| <a href=""/wiki/2026"" title=""2026"">2026</a>&#160;| <a href=""/wiki/2027"" title=""2027"">►</a><br />",2022-07-01,2022,2459761.5,721597.5,wikipedia_de,de,ereignis,https://de.wikipedia.org/wiki/2022,7c4b0d94d5b50612edaa7d5a371c88ba
847,"class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">","class=""vector-toc-list-item vector-toc-level-1 vector-toc-list-item-expanded"">",2022-07-01,2022,2459761.5,721597.5,wikipedia_fr,fr,événement,https://fr.wikipedia.org/wiki/2022,ef35484d0251bda227dfe84657e8e50e
1667,"Earthquake M6 - 52 km NE of Bandar-e Lengeh, Iran","Magnitude 6 earthquake at 52 km NE of Bandar-e Lengeh, Iran. Depth: Nonekm",2022-07-01,2022,2459761.5,721597.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000hz8x,b17c6e06caccec95e399e73c01a155ef
1666,"Earthquake M6 - 57 km NE of Bandar-e Lengeh, Iran","Magnitude 6 earthquake at 57 km NE of Bandar-e Lengeh, Iran. Depth: Nonekm",2022-07-02,2022,2459762.5,721598.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000hz9v,58753b1e3b108ce529eff95ac380ceac
1665,"Earthquake M6 - 82 km ESE of Port-Vila, Vanuatu","Magnitude 6 earthquake at 82 km ESE of Port-Vila, Vanuatu. Depth: Nonekm",2022-07-11,2022,2459771.5,721607.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000i1ms,8769b74e106adf57905615604b294b25
1664,Earthquake M6.8 - Easter Island region,Magnitude 6.8 earthquake at Easter Island region. Depth: Nonekm,2022-07-12,2022,2459772.5,721608.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000i1wg,3b81fc9a736a0887f7c1bb3abf1caf6c
1663,"Earthquake M6.4 - Off the coast of Aisen, Chile","Magnitude 6.4 earthquake at Off the coast of Aisen, Chile. Depth: Nonekm",2022-07-15,2022,2459775.5,721611.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000i2v0,4a8e79522983afe7b03a0a4e3388d675
1101,"The reconstruction of the Antikythera Mechanism Instruction Manual after
  a diligent study and analysis of the Back cover inscription (Part-1 and
  Part-2)","The Inscriptions which were on the Back Cover of the Antikythera Mechanism
were the Users Manual of the Antikythera Mechanism. In the Back Cover
Inscription Part 1 text, the Presentation, Position, and Operation of the outer
parts of the Mechanism Front face was engraved by the ancient manufacturer.
Although this technical text is partially or poorly preserved, useful
information, results and conclusions were retracted by studying the words and
the sentences adapted on their original geometrical positions, concerning the
image of the Mechanism front face. After the study and the analysis of the
preserved text and its characteristics, the missing text completion is
presented. A significant part of the reconstructed text was reproduced using
the preserved words and phrases. In many cases the reconstructed text can be
considered as definite. The use of the authors Antikythera Mechanism functional
model was critical for the analysis and understanding the preserved text,
contributing to the design and reconstruction of the Mechanism Front Face
parts, which are not preserved nowadays.",2022-07-25,2022,2459785.5,721621.5,arxiv,en,scientific_paper,http://arxiv.org/abs/2207.12009v2,4cec776b75c389048281019e88f22089
1661,"Earthquake M6.2 - Antofagasta, Chile","Magnitude 6.2 earthquake at Antofagasta, Chile. Depth: Nonekm",2022-07-27,2022,2459787.5,721623.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000i5zi,1494a116a1b3984cf71d7937c1266591
1662,"Earthquake M7 - 11 km NE of Bantay, Philippines","Magnitude 7 earthquake at 11 km NE of Bantay, Philippines. Depth: Nonekm",2022-07-27,2022,2459787.5,721623.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000i5rd,dc1e71542a0027e87a032f17e6466979
1660,"Earthquake M6.1 - 22 km NW of Tocopilla, Chile","Magnitude 6.1 earthquake at 22 km NW of Tocopilla, Chile. Depth: Nonekm",2022-07-28,2022,2459788.5,721624.5,usgs_earthquake,en,geological_event,https://earthquake.usgs.gov/earthquakes/eventpage/us6000i636,559ec0cdff3035cf165472efe06e76de
52,"RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.","RLSTATE={""ext.gadget.wikiflex"":""ready"",""ext.gadget.infobox"":""ready"",""ext.gadget.hlist"":""ready"",""ext.gadget.darkmode-overrides"":""ready"",""ext.gadget.small-references"":""ready"",""ext.gadget.citation-access-info"":""ready"",""ext.gadget.sprawdz-problemy-szablony"":""ready"",""ext.globalCssJs.user.styles"":""ready"",""site.styles"":""ready"",""user.styles"":""ready"",""ext.globalCssJs.user"":""ready"",""user"":""ready"",""user.options"":""loading"",""ext.cite.styles"":""ready"",""ext.wikimediamessages.styles"":""ready"",""skins.vector.search.codex.styles"":""ready"",""skins.vector.styles"":""ready"",""skins.vector.icons"":""ready"",""jquery.makeCollapsible.styles"":""ready"",""ext.flaggedRevs.basic"":""ready"",""mediawiki.codex.messagebox.styles"":""ready"",""ext.visualEditor.desktopArticleTarget.noscript"":""ready"",""ext.uls.interlanguage"":""ready"",""wikibase.client.init"":""ready"",""ext.wikimediaBadges"":""ready""};RLPAGEMODULES=[""ext.xLab"",""ext.cite.ux-enhancements"",""ext.scribunto.logs"",""site"",""mediawiki.page.ready"",""jquery.makeCollapsible"",""mediawiki.toc"",""skins.vector.js"",""ext.centralNotice.geoIP"",""ext.centralNotice.startUp"",""ext.flaggedRevs.advanced"",""ext.gadget.ll-script-loader"",""ext.gadget.veKeepParameters"",""ext.gadget.szablon-galeria"",""ext.gadget.NavFrame"",""ext.gadget.citoid-overrides"",""ext.gadget.maps"",""ext.gadget.padlock-indicators"",""ext.gadget.interwiki-langlist"",""ext.gadget.edit-summaries"",""ext.gadget.edit-first-section"",""ext.gadget.wikibugs"",""ext.gadget.map-toggler"",""ext.gadget.narrowFootnoteColumns"",""ext.gadget.ally-enhance"",""ext.gadget.WDsearch"",""ext.urlShortener.toolbar"",""ext.centralauth.centralautologin"",""ext.popups"",""ext.visualEditor.desktopArticleTarget.init"",""ext.visualEditor.targetLoader"",""ext.echo.centralauth"",""ext.eventLogging"",""ext.wikimediaEvents"",""ext.navigationTiming"",""ext.uls.interface"",""ext.cx.eventlogging.campaigns"",""ext.cx.uls.quick.actions"",""wikibase.client.vector-2022"",""ext.checkUser.clientHints"",""ext.growthExperiments.SuggestedEditSession""];</script>",2022-08-01,2022,2459792.5,721628.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,6b4f4158e3450d45985a5225773c2baa
53,12.22%  136.191      1 Szablon:Szablon_nawigacyjny,12.22%  136.191      1 Szablon:Szablon_nawigacyjny,2022-08-01,2022,2459792.5,721628.5,wikipedia_pl,pl,wydarzen,https://pl.wikipedia.org/wiki/2022,ad20bebdfc6043b9c52466b20c027de7
